id	output
[56,"0x2AB0e9e4eE70FFf1fB9D67031E44F6410170d00e"]	{"name": "XEN Crypto", "symbol": "bXEN", "decimals": 18}
[56,"0x991b4ce57864060115700D6FC05c7780346a15Ac"]	{"name": "Y8U.AI", "symbol": "Y8U", "decimals": 18}
[56,"0x55d398326f99059fF775485246999027B3197955"]	{"name": "Tether USD", "symbol": "USDT", "decimals": 18}
[137,"0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270"]	{"name": "Wrapped Polygon Ecosystem Token", "symbol": "WPOL", "decimals": 18}
[137,"0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063"]	{"name": "(PoS) Dai Stablecoin", "symbol": "DAI", "decimals": 18}
[137,"0xF5F355746e64f5cDdd471205e9042153dB84387A"]	{"name": "testsln2", "symbol": "tsln2", "decimals": 18}
[137,"0xBB0015e242650718Da678B0E599F32583FAA21B5"]	{"name": "Drachma", "symbol": "WDD", "decimals": 2}
[137,"0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174"]	{"name": "USD Coin (PoS)", "symbol": "USDC", "decimals": 6}
[137,"0x2365535e9B8951CEF2E617BA20C4375c1f9Ac12d"]	{"name": "GTTP", "symbol": "GTTP", "decimals": 18}
[137,"0xc2132D05D31c914a87C6611C10748AEb04B58e8F"]	{"name": "(PoS) Tether USD", "symbol": "USDT", "decimals": 6}
[137,"0x7C6C69bafBE40B2C76a25dcdF9854C77f086e2C6"]	{"name": "OVAL3", "symbol": "OVL3", "decimals": 18}
[137,"0x68a7aa83F4b46346824c6344b616A5517DA1BB57"]	{"name": "KAGUYA", "symbol": "KAGUYA", "decimals": 18}
[137,"0x5264434Eb9c43D79aAEeE4F1D34Cdd80dc17aDA6"]	{"name": "Dump", "symbol": "DUMP", "decimals": 18}
[137,"0xDc6D1bd104E1efa4A1bf0BBCf6E0BD093614E31A"]	{"name": "Early Primex Token", "symbol": "ePMX", "decimals": 18}
[137,"0x098D8bE4ab681D73277fc968346384637cF8F11f"]	{"name": "Ttmmcc1", "symbol": "TC1", "decimals": 18}
[137,"0x37ed1625E73Fc20Ff2eC1c07533ddecbB9542d47"]	{"name": "STADX", "symbol": "STADX", "decimals": 18}
[137,"0x9B8cc6320F22325759B7D2CA5CD27347bB4eCD86"]	{"name": "pointless", "symbol": "pointless", "decimals": 18}
[42161,"0xcC0Abb65c344639Ee78D76cd507027e5C1bb8135"]	{"name": "Weave", "symbol": "WEAVE", "decimals": 18}
[42161,"0x3269a3C00AB86c753856fD135d97b87FACB0d848"]	{"name": "Florence Finance Medici", "symbol": "FFM", "decimals": 18}
[10,"0x5130f6cE257B8F9bF7fac0A0b519Bd588120ed40"]	{"name": "ClipperDirect Pool Token", "symbol": "CLPRDRPL", "decimals": 18}
[56,"0xC8aB6940bd5456c69BD806A74c6996411543c57B"]	{"name": "Scenium App", "symbol": "SCEN", "decimals": 18}
[56,"0x49f1D4dB3ea1a64390E990C6deBEaC88EAC007Ca"]	{"name": "Ithaca Protocol", "symbol": "ITHACA", "decimals": 18}
